id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1549_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1551	C28H39NO7	[M + H]+	C28H39NO7	Polyketides	0.5716214776039124	Macrolides	0.6644425392150879	Tetraketide meroterpenoids	0.2739933431148529	Amino acids and derivatives	0.8031703233718872	Amino acids and derivatives	0.8031703233718872	Amino acids, peptides, and analogues	0.8000504970550537	Carboxylic acids and derivatives	0.9302290081977844	Organic acids and derivatives	0.9815928339958191	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Ketones; Alcohols and polyols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Morpholines; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1551
1550_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1552	C27H45NO6	[M + Na]+	C27H45NO6	Polyketides	0.5653330683708191	Steroids	0.24408432841300964	Open-chain polyketides	0.3886675238609314	Dicarboxylic acids and derivatives	0.5561144948005676			Dicarboxylic acids and derivatives	0.5561144948005676	Carboxylic acids and derivatives	0.9769881963729858	Organic acids and derivatives	0.9964446425437927	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1552
1551_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1553	C30H47NO5	[M + H]+	C30H47NO5	Amino acids and Peptides	0.21543751657009125	Steroids	0.41786250472068787	Open-chain polyketides	0.2040533721446991	Lipids and lipid-like molecules	0.9540714025497437							Lipids and lipid-like molecules	0.9540714025497437	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Secondary alcohols; Carbonyl compounds; Pyrrolidine-2-ones; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1553
1552_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1554	C27H44O7	[M + Na]+	C27H44O7	Terpenoids	0.6800222992897034	Meroterpenoids	0.5611956119537354	Open-chain polyketides	0.29918405413627625	3-hydroxysteroids	0.5867891311645508	3-hydroxysteroids	0.5867891311645508	Hydroxysteroids	0.23167242109775543	Steroids and steroid derivatives	0.074562668800354	Lipids and lipid-like molecules	0.630892276763916	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dialkyl ethers; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Polyols; Benzenoids; 3-hydroxysteroids; Vinylogous acids; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1554
1553_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1555	C27H44O7	[M + Na]+	C27H44O7	Terpenoids	0.9114481806755066	Meroterpenoids	0.8943100571632385	Tetraketide meroterpenoids	0.18435372412204742	Lipids and lipid-like molecules	0.6733932495117188							Lipids and lipid-like molecules	0.6733932495117188	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Methyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1555
1559_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1561	C31H50O5	[M + H]+	C31H50O5	Terpenoids	0.99907386302948	Triterpenoids	0.8421239256858826	Fusidane triterpenoids	0.8423205614089966	Triterpenoids	0.8965412378311157			Triterpenoids	0.8965412378311157	Prenol lipids	0.9343682527542114	Lipids and lipid-like molecules	0.9830366969108582	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Steroid esters; Carbonyl compounds; 11-beta-hydroxysteroids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1561
1560_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1562	C28H27N5O3	[M + Na]+	C28H27N5O3	Alkaloids	0.971882700920105	Nicotinic acid alkaloids	0.6024884581565857	Pyridine alkaloids	0.6100115776062012	Indoles and derivatives	0.6064273715019226					Indoles and derivatives	0.6064273715019226	Organoheterocyclic compounds	0.9998621940612793	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Ketones; Alkyl aryl ethers; Indoles and derivatives; Ethers; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Azolidines; Cyclic ketones; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1562
1561_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1563	C26H43NO6	[M + K]+	C26H43NO6	Terpenoids	0.7958124876022339	Steroids	0.6759092211723328	Pregnane steroids	0.23405824601650238	Fatty Acyls	0.5042751431465149					Fatty Acyls	0.5042751431465149	Lipids and lipid-like molecules	0.9392796754837036	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1563
1562_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1564	C30H46O5	[M + H3N + H]+	C30H49NO5	Terpenoids	0.9991598129272461	Triterpenoids	0.9967315196990967	Oleanane triterpenoids	0.4669669270515442	Triterpenoids	0.967552125453949			Triterpenoids	0.967552125453949	Prenol lipids	0.9599877595901489	Lipids and lipid-like molecules	0.9904384016990662	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1564
1565_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1567	C24H40N8O4	[M + H]+	C24H40N8O4	Alkaloids	0.9919838309288025	Pseudoalkaloids	0.3436698913574219	Quinolizidine alkaloids	0.041854627430438995	Dimethoxybenzenes	0.5501594543457031	Dimethoxybenzenes	0.5501594543457031	Methoxybenzenes	0.9621097445487976	Benzene and substituted derivatives	0.985393762588501	Benzenoids	0.9989053010940552	Organic compounds; Organoheterocyclic compounds; Triazines; Alkyl aryl ethers; Anisoles; Phenethylamines; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Aminotriazines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Benzylamines; N-aliphatic s-triazines; Dialkylarylamines; 1,3,5-triazines; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-benzylamino-s-triazines; Phenoxy compounds; Chemical entities	1567
1566_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1568	C30H46N2O3	[M + Na]+	C30H46N2O3	Amino acids and Peptides	0.3336752653121948	Pseudoalkaloids (transamidation)	0.05501307174563408	Cyclic peptides	0.12105013430118561	Steroids and steroid derivatives	0.5939877033233643					Steroids and steroid derivatives	0.5939877033233643	Lipids and lipid-like molecules	0.7461130023002625	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Steroids and steroid derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1568
1573_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1575	C25H51N3O5S	[M + H]+	C25H51N3O5S	Fatty acids	0.7648676633834839	Fatty amides	0.43141618371009827	N-acyl amines	0.6686732769012451	Leucine and derivatives	0.7700311541557312	Amino acids and derivatives	0.40646371245384216	Amino acids, peptides, and analogues	0.47544753551483154	Carboxylic acids and derivatives	0.9698616862297058	Organic acids and derivatives	0.9998836517333984	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Sulfonyls; Thioethers; Carbonyl compounds; Aminosulfonyl compounds; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Leucine and derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1575
1575_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1577	C26H44O8	[M + Na]+	C26H44O8	Terpenoids	0.9380478262901306	Steroids	0.8456289768218994	Ecdysteroids	0.309804230928421	3-hydroxysteroids	0.9347079992294312	3-hydroxysteroids	0.9347079992294312	Hydroxysteroids	0.8574901819229126	Steroids and steroid derivatives	0.8733426332473755	Lipids and lipid-like molecules	0.9612647891044617	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Monosaccharides; Secondary alcohols; Tertiary alcohols; Polyols; Tetrahydrofurans; 3-hydroxysteroids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1577
1576_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1578	C30H50O6	[M + H]+	C30H50O6	Terpenoids	0.9635881185531616	Steroids	0.9825621843338013	Cardenolides	0.260067880153656	Steroidal glycosides	0.5991329550743103			Steroidal glycosides	0.5991329550743103	Steroids and steroid derivatives	0.9755824208259583	Lipids and lipid-like molecules	0.9706318378448486	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	1578
1577_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1579	C32H62N2O2	[M + H]+	C32H62N2O2	Fatty acids	0.6836174130439758	Fatty amides	0.37180042266845703	N-acyl amines	0.2025156468153	Steroids and steroid derivatives	0.566287100315094					Steroids and steroid derivatives	0.566287100315094	Lipids and lipid-like molecules	0.959991991519928	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1579
1579_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1581	C25H41N5O6	[M + H]+	C25H41N5O6	Alkaloids	0.9748281836509705	Pseudoalkaloids	0.5534777045249939	Phenylalanine-derived alkaloids	0.0694722905755043	Anisoles	0.9368780851364136			Anisoles	0.9368780851364136	Phenol ethers	0.9955268502235413	Benzenoids	0.9999876022338867	Organic compounds; Triazines; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Dialkyl ethers; Aminotriazines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Alkanolamines; N-aliphatic s-triazines; 1,3,5-triazines; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	1581
1580_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1582	C29H49NO6	[M + H]+	C29H49NO6	Fatty acids	0.6827033162117004	Linear polyketides	0.27017027139663696	Cholane steroids	0.27931711077690125	Dicarboxylic acids and derivatives	0.5729343295097351			Dicarboxylic acids and derivatives	0.5729343295097351	Carboxylic acids and derivatives	0.6970866322517395	Organic acids and derivatives	0.8290275931358337	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1582
1581_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1583	C29H49NO6	[M + H]+	C29H49NO6	Terpenoids	0.7996348142623901	Diterpenoids	0.3441454768180847	Open-chain polyketides	0.13455937802791595	Amino acids and derivatives	0.7468737363815308	Amino acids and derivatives	0.7468737363815308	Amino acids, peptides, and analogues	0.7430698871612549	Carboxylic acids and derivatives	0.9391664862632751	Organic acids and derivatives	0.9224358797073364	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1583
